TrainNo,TrainName,TrainType,BlockNo,IB,ETANS,ETADS,CurrentSpeed,DFNS,CurrentDelay,DwellTime,BlockLen,ApproachingBlockNo,AdvanceBlockNo,RunningStatus,HaltStation,PFNo
14567,Patel Nagar Passenger,Passenger,4,TRUE,2023-09-10 08:58:00,2023-09-10 06:29:00,0,17.0,34.9,171,2345,3,5,TRUE,Gurugram,1
98765,Kirti-Sarai Passenger,Passenger,3,TRUE,2023-09-10 10:21:00,2023-09-10 08:35:00,0,15.1,10.4,210,1277,2,4,TRUE,Gurugram,4
ARMY24,Army Special,Military,19,FALSE,2023-09-10 08:08:00,2023-09-10 06:54:00,69,3.7,10.3,0,2178,18,20,FALSE,NA,NA
12015,Gurugram Superfast,Superfast,14,TRUE,2023-09-10 06:44:00,2023-09-10 08:40:00,0,43.4,22.4,264,1613,13,15,TRUE,Dayabasti,4
98765,Kirti-Sarai Passenger,Passenger,2,FALSE,2023-09-10 09:47:00,2023-09-10 08:05:00,60,16.5,20.1,0,757,1,3,TRUE,NA,NA
12015,Gurugram Superfast,Superfast,8,TRUE,2023-09-10 09:36:00,2023-09-10 06:22:00,0,8.0,41.1,220,1737,7,9,TRUE,Kirti Nagar,3
MEDICAL1,Sanjeevani Medical Express,Medical,4,FALSE,2023-09-10 09:15:00,2023-09-10 09:37:00,98,19.9,39.1,0,759,3,5,TRUE,NA,NA
14567,Patel Nagar Passenger,Passenger,8,FALSE,2023-09-10 06:22:00,2023-09-10 09:50:00,97,40.7,16.7,0,1418,7,9,TRUE,NA,NA
12015,Gurugram Superfast,Superfast,23,FALSE,2023-09-10 10:26:00,2023-09-10 07:20:00,81,17.9,7.4,0,1663,22,24,TRUE,NA,NA
12016,Delhi Sarai Rohilla Express,Express,1,FALSE,2023-09-10 10:06:00,2023-09-10 10:26:00,68,27.6,7.2,0,1903,0,2,TRUE,NA,NA
14567,Patel Nagar Passenger,Passenger,25,FALSE,2023-09-10 07:11:00,2023-09-10 09:23:00,70,37.6,14.0,0,584,24,0,TRUE,NA,NA
99999,Kirti Nagar Express,Express,3,FALSE,2023-09-10 06:20:00,2023-09-10 07:12:00,68,15.4,40.4,0,1792,2,4,TRUE,NA,NA
14567,Patel Nagar Passenger,Passenger,21,FALSE,2023-09-10 08:21:00,2023-09-10 06:29:00,88,16.9,1.3,0,1429,20,22,TRUE,NA,NA
12016,Delhi Sarai Rohilla Express,Express,13,FALSE,2023-09-10 09:24:00,2023-09-10 07:36:00,64,42.7,11.1,0,2306,12,14,TRUE,NA,NA
MEDICAL2,Lifeline Express,Medical,12,FALSE,2023-09-10 07:02:00,2023-09-10 10:36:00,40,35.7,42.6,0,1873,11,13,TRUE,NA,NA
14789,Dayabasti Local,Passenger,25,FALSE,2023-09-10 07:57:00,2023-09-10 08:42:00,58,49.2,42.1,0,1124,24,0,TRUE,NA,NA
MEDICAL1,Sanjeevani Medical Express,Medical,6,FALSE,2023-09-10 10:21:00,2023-09-10 06:32:00,109,19.3,36.7,0,2270,5,7,TRUE,NA,NA
MEDICAL1,Sanjeevani Medical Express,Medical,23,FALSE,2023-09-10 09:49:00,2023-09-10 10:36:00,94,16.7,27.8,0,1201,22,24,TRUE,NA,NA
12016,Delhi Sarai Rohilla Express,Express,8,FALSE,2023-09-10 07:32:00,2023-09-10 08:06:00,83,49.1,9.6,0,2203,7,9,TRUE,NA,NA
12015,Gurugram Superfast,Superfast,4,FALSE,2023-09-10 06:56:00,2023-09-10 06:33:00,90,17.5,9.3,0,486,3,5,TRUE,NA,NA
99999,Kirti Nagar Express,Express,15,FALSE,2023-09-10 09:00:00,2023-09-10 09:29:00,71,34.4,2.8,0,1429,14,16,TRUE,NA,NA
14567,Patel Nagar Passenger,Passenger,10,FALSE,2023-09-10 10:17:00,2023-09-10 09:49:00,84,22.0,19.4,0,1807,9,11,TRUE,NA,NA
MEDICAL1,Sanjeevani Medical Express,Medical,19,TRUE,2023-09-10 06:07:00,2023-09-10 09:24:00,0,28.6,26.7,0,1553,18,20,TRUE,NA,NA
99999,Kirti Nagar Express,Express,19,FALSE,2023-09-10 09:47:00,2023-09-10 07:22:00,72,36.0,1.2,0,2365,18,20,TRUE,NA,NA
22345,Old Delhi Passenger,Passenger,7,TRUE,2023-09-10 07:29:00,2023-09-10 10:41:00,0,31.0,43.9,210,2077,6,8,TRUE,Kirti Nagar,5
14789,Dayabasti Local,Passenger,16,FALSE,2023-09-10 07:15:00,2023-09-10 08:03:00,42,29.7,7.9,0,1902,15,17,TRUE,NA,NA
12015,Gurugram Superfast,Superfast,19,TRUE,2023-09-10 06:47:00,2023-09-10 07:34:00,0,12.9,26.9,0,1172,18,20,TRUE,NA,NA
14789,Dayabasti Local,Passenger,24,FALSE,2023-09-10 09:19:00,2023-09-10 09:39:00,89,37.9,19.1,0,1907,23,25,TRUE,NA,NA
22345,Old Delhi Passenger,Passenger,12,FALSE,2023-09-10 06:03:00,2023-09-10 07:55:00,79,26.0,2.7,0,1518,11,13,TRUE,NA,NA
12015,Gurugram Superfast,Superfast,13,FALSE,2023-09-10 10:05:00,2023-09-10 09:53:00,101,7.6,6.0,0,1052,12,14,TRUE,NA,NA
11223,Capital Express,Express,14,FALSE,2023-09-10 06:35:00,2023-09-10 10:28:00,68,48.6,30.3,0,1254,13,15,FALSE,NA,NA
14567,Patel Nagar Passenger,Passenger,14,TRUE,2023-09-10 07:30:00,2023-09-10 06:17:00,0,44.2,10.0,203,1737,13,15,TRUE,Dayabasti,6
ARMY12,Army Supply Special,Military,23,FALSE,2023-09-10 07:56:00,2023-09-10 10:06:00,41,24.7,36.3,0,833,22,24,TRUE,NA,NA
99999,Kirti Nagar Express,Express,15,FALSE,2023-09-10 10:34:00,2023-09-10 06:49:00,105,30.9,11.9,0,623,14,16,TRUE,NA,NA
MEDICAL2,Lifeline Express,Medical,2,FALSE,2023-09-10 09:43:00,2023-09-10 10:21:00,83,20.5,16.9,0,1764,1,3,TRUE,NA,NA
12016,Delhi Sarai Rohilla Express,Express,20,TRUE,2023-09-10 07:46:00,2023-09-10 10:57:00,0,26.1,44.7,119,1494,19,21,TRUE,Delhi Sarai Rohilla,3
98765,Kirti-Sarai Passenger,Passenger,12,FALSE,2023-09-10 07:34:00,2023-09-10 10:39:00,68,23.0,11.6,0,2132,11,13,TRUE,NA,NA
99999,Kirti Nagar Express,Express,21,FALSE,2023-09-10 06:28:00,2023-09-10 06:50:00,79,30.1,44.6,0,2327,20,22,TRUE,NA,NA
11223,Capital Express,Express,7,FALSE,2023-09-10 06:06:00,2023-09-10 06:11:00,44,35.0,36.5,0,876,6,8,FALSE,NA,NA
12016,Delhi Sarai Rohilla Express,Express,24,FALSE,2023-09-10 06:51:00,2023-09-10 06:17:00,92,18.5,13.2,0,1482,23,25,TRUE,NA,NA
MEDICAL2,Lifeline Express,Medical,11,TRUE,2023-09-10 06:41:00,2023-09-10 09:00:00,0,41.1,29.9,131,1553,10,12,TRUE,Patel Nagar,6
MEDICAL2,Lifeline Express,Medical,2,FALSE,2023-09-10 08:00:00,2023-09-10 06:32:00,109,48.0,26.4,0,1426,1,3,TRUE,NA,NA
MEDICAL2,Lifeline Express,Medical,11,FALSE,2023-09-10 08:53:00,2023-09-10 10:25:00,44,20.4,19.8,0,708,10,12,TRUE,NA,NA
11223,Capital Express,Express,9,FALSE,2023-09-10 08:33:00,2023-09-10 08:44:00,98,33.9,28.1,0,1295,8,10,FALSE,NA,NA
14567,Patel Nagar Passenger,Passenger,13,FALSE,2023-09-10 09:32:00,2023-09-10 07:20:00,79,32.7,18.5,0,1280,12,14,TRUE,NA,NA
14567,Patel Nagar Passenger,Passenger,8,FALSE,2023-09-10 07:24:00,2023-09-10 06:56:00,46,33.6,36.4,0,1547,7,9,TRUE,NA,NA
22345,Old Delhi Passenger,Passenger,7,FALSE,2023-09-10 06:37:00,2023-09-10 08:41:00,54,22.7,39.1,0,1151,6,8,TRUE,NA,NA
MEDICAL1,Sanjeevani Medical Express,Medical,10,FALSE,2023-09-10 08:35:00,2023-09-10 06:41:00,82,11.8,29.2,0,2359,9,11,TRUE,NA,NA
ARMY12,Army Supply Special,Military,12,FALSE,2023-09-10 06:31:00,2023-09-10 10:53:00,53,47.9,38.0,0,883,11,13,TRUE,NA,NA
76543,Gurugram SF 2,Superfast,3,FALSE,2023-09-10 06:34:00,2023-09-10 09:13:00,110,25.5,38.3,0,1792,2,4,TRUE,NA,NA
MEDICAL2,Lifeline Express,Medical,15,FALSE,2023-09-10 07:02:00,2023-09-10 06:08:00,101,1.1,30.5,0,2425,14,16,TRUE,NA,NA
14567,Patel Nagar Passenger,Passenger,4,FALSE,2023-09-10 07:53:00,2023-09-10 10:24:00,54,6.8,37.0,0,1485,3,5,TRUE,NA,NA
98765,Kirti-Sarai Passenger,Passenger,18,FALSE,2023-09-10 07:37:00,2023-09-10 10:51:00,46,2.6,28.8,0,2111,17,19,TRUE,NA,NA
ARMY24,Army Special,Military,19,FALSE,2023-09-10 08:01:00,2023-09-10 10:54:00,61,39.7,28.2,0,1568,18,20,FALSE,NA,NA
MEDICAL2,Lifeline Express,Medical,16,FALSE,2023-09-10 06:21:00,2023-09-10 10:05:00,47,15.1,33.6,0,663,15,17,TRUE,NA,NA
ARMY24,Army Special,Military,20,FALSE,2023-09-10 10:27:00,2023-09-10 07:44:00,73,40.4,29.4,0,1690,19,21,FALSE,NA,NA
98765,Kirti-Sarai Passenger,Passenger,15,FALSE,2023-09-10 08:56:00,2023-09-10 06:52:00,66,38.4,5.2,0,1081,14,16,TRUE,NA,NA
22345,Old Delhi Passenger,Passenger,1,FALSE,2023-09-10 09:53:00,2023-09-10 07:45:00,42,26.3,24.8,0,2396,0,2,TRUE,NA,NA
12016,Delhi Sarai Rohilla Express,Express,4,FALSE,2023-09-10 08:59:00,2023-09-10 06:56:00,46,5.7,30.5,0,1988,3,5,TRUE,NA,NA
14789,Dayabasti Local,Passenger,10,TRUE,2023-09-10 10:09:00,2023-09-10 09:06:00,0,35.6,4.6,233,2105,9,11,TRUE,Patel Nagar,5
11223,Capital Express,Express,9,TRUE,2023-09-10 08:30:00,2023-09-10 09:17:00,0,22.6,21.4,167,2471,8,10,FALSE,Kirti Nagar,5
76543,Gurugram SF 2,Superfast,21,FALSE,2023-09-10 07:43:00,2023-09-10 10:09:00,103,31.7,4.1,0,877,20,22,TRUE,NA,NA
76543,Gurugram SF 2,Superfast,5,FALSE,2023-09-10 06:39:00,2023-09-10 09:24:00,101,0.8,16.4,0,403,4,6,TRUE,NA,NA
12015,Gurugram Superfast,Superfast,20,FALSE,2023-09-10 10:10:00,2023-09-10 08:53:00,83,30.7,15.9,0,633,19,21,TRUE,NA,NA
99999,Kirti Nagar Express,Express,16,FALSE,2023-09-10 10:14:00,2023-09-10 10:37:00,58,30.5,23.4,0,2361,15,17,TRUE,NA,NA
98765,Kirti-Sarai Passenger,Passenger,14,TRUE,2023-09-10 09:59:00,2023-09-10 09:53:00,0,26.3,30.0,142,994,13,15,TRUE,Dayabasti,1
14567,Patel Nagar Passenger,Passenger,3,TRUE,2023-09-10 07:03:00,2023-09-10 10:53:00,0,49.0,11.4,172,1611,2,4,TRUE,Gurugram,2
98765,Kirti-Sarai Passenger,Passenger,4,TRUE,2023-09-10 08:07:00,2023-09-10 08:21:00,0,12.8,22.3,213,2492,3,5,TRUE,Gurugram,1
MEDICAL1,Sanjeevani Medical Express,Medical,11,FALSE,2023-09-10 07:36:00,2023-09-10 08:51:00,81,20.5,15.5,0,1087,10,12,TRUE,NA,NA
11223,Capital Express,Express,2,FALSE,2023-09-10 08:30:00,2023-09-10 06:32:00,54,6.7,18.1,0,708,1,3,FALSE,NA,NA
12015,Gurugram Superfast,Superfast,18,FALSE,2023-09-10 07:20:00,2023-09-10 08:57:00,110,31.2,10.9,0,503,17,19,TRUE,NA,NA
98765,Kirti-Sarai Passenger,Passenger,17,FALSE,2023-09-10 10:40:00,2023-09-10 08:35:00,110,13.1,15.9,0,2290,16,18,TRUE,NA,NA
12015,Gurugram Superfast,Superfast,1,FALSE,2023-09-10 06:37:00,2023-09-10 08:57:00,103,24.2,7.7,0,2398,0,2,TRUE,NA,NA
98765,Kirti-Sarai Passenger,Passenger,15,TRUE,2023-09-10 07:50:00,2023-09-10 10:40:00,0,44.4,5.3,117,2039,14,16,TRUE,Shakur Basti,6
MEDICAL2,Lifeline Express,Medical,5,FALSE,2023-09-10 10:37:00,2023-09-10 06:42:00,110,40.1,3.9,0,1651,4,6,TRUE,NA,NA
ARMY12,Army Supply Special,Military,20,FALSE,2023-09-10 10:05:00,2023-09-10 08:06:00,40,23.0,15.4,0,874,19,21,TRUE,NA,NA
99999,Kirti Nagar Express,Express,9,FALSE,2023-09-10 06:48:00,2023-09-10 10:30:00,103,17.5,19.6,0,806,8,10,TRUE,NA,NA
11223,Capital Express,Express,3,FALSE,2023-09-10 10:06:00,2023-09-10 07:16:00,61,38.8,27.7,0,2036,2,4,FALSE,NA,NA
14789,Dayabasti Local,Passenger,8,TRUE,2023-09-10 06:19:00,2023-09-10 09:35:00,0,0.8,0.8,214,1612,7,9,TRUE,Kirti Nagar,3
22345,Old Delhi Passenger,Passenger,6,FALSE,2023-09-10 08:06:00,2023-09-10 06:21:00,100,34.2,26.2,0,1674,5,7,TRUE,NA,NA
76543,Gurugram SF 2,Superfast,19,FALSE,2023-09-10 07:09:00,2023-09-10 08:08:00,67,24.6,36.2,0,1794,18,20,TRUE,NA,NA
MEDICAL2,Lifeline Express,Medical,4,FALSE,2023-09-10 07:29:00,2023-09-10 08:05:00,90,14.4,13.3,0,2278,3,5,TRUE,NA,NA
12015,Gurugram Superfast,Superfast,25,TRUE,2023-09-10 06:59:00,2023-09-10 10:54:00,0,7.6,2.8,274,2223,24,0,TRUE,Delhi Sarai Rohilla,6
99999,Kirti Nagar Express,Express,20,FALSE,2023-09-10 07:53:00,2023-09-10 08:32:00,55,13.4,28.1,0,1898,19,21,TRUE,NA,NA
76543,Gurugram SF 2,Superfast,20,TRUE,2023-09-10 10:11:00,2023-09-10 06:37:00,0,40.3,25.0,283,902,19,21,TRUE,Delhi Sarai Rohilla,2
22345,Old Delhi Passenger,Passenger,22,FALSE,2023-09-10 09:19:00,2023-09-10 10:40:00,50,1.4,39.6,0,981,21,23,TRUE,NA,NA
22345,Old Delhi Passenger,Passenger,7,FALSE,2023-09-10 07:50:00,2023-09-10 06:27:00,75,44.3,1.0,0,1001,6,8,TRUE,NA,NA
14567,Patel Nagar Passenger,Passenger,24,FALSE,2023-09-10 08:12:00,2023-09-10 06:53:00,70,13.8,15.6,0,670,23,25,TRUE,NA,NA
ARMY24,Army Special,Military,20,FALSE,2023-09-10 08:06:00,2023-09-10 08:19:00,43,25.9,41.8,0,804,19,21,FALSE,NA,NA
MEDICAL2,Lifeline Express,Medical,1,FALSE,2023-09-10 08:31:00,2023-09-10 09:08:00,106,34.1,9.9,0,2354,0,2,TRUE,NA,NA
22345,Old Delhi Passenger,Passenger,19,FALSE,2023-09-10 06:13:00,2023-09-10 07:53:00,66,31.5,1.2,0,2154,18,20,TRUE,NA,NA
MEDICAL1,Sanjeevani Medical Express,Medical,8,FALSE,2023-09-10 06:06:00,2023-09-10 08:14:00,90,49.1,10.5,0,2207,7,9,TRUE,NA,NA
MEDICAL2,Lifeline Express,Medical,2,TRUE,2023-09-10 07:25:00,2023-09-10 08:38:00,0,15.9,41.1,236,2192,1,3,TRUE,Gurugram,6
98765,Kirti-Sarai Passenger,Passenger,16,FALSE,2023-09-10 08:13:00,2023-09-10 06:37:00,74,9.5,21.8,0,881,15,17,TRUE,NA,NA
98765,Kirti-Sarai Passenger,Passenger,7,FALSE,2023-09-10 10:06:00,2023-09-10 08:57:00,105,1.6,34.2,0,589,6,8,TRUE,NA,NA
MEDICAL1,Sanjeevani Medical Express,Medical,17,TRUE,2023-09-10 06:18:00,2023-09-10 10:11:00,0,38.9,12.1,245,1917,16,18,TRUE,Shakur Basti,3
ARMY24,Army Special,Military,12,FALSE,2023-09-10 07:31:00,2023-09-10 08:29:00,102,24.7,22.0,0,979,11,13,FALSE,NA,NA
11223,Capital Express,Express,22,FALSE,2023-09-10 07:54:00,2023-09-10 07:54:00,50,14.4,1.3,0,2286,21,23,FALSE,NA,NA
98765,Kirti-Sarai Passenger,Passenger,1,FALSE,2023-09-10 08:28:00,2023-09-10 08:54:00,66,45.8,23.6,0,541,0,2,TRUE,NA,NA
98765,Kirti-Sarai Passenger,Passenger,2,FALSE,2023-09-10 10:53:00,2023-09-10 08:25:00,44,0.3,5.2,0,2408,1,3,TRUE,NA,NA
14567,Patel Nagar Passenger,Passenger,1,FALSE,2023-09-10 07:30:00,2023-09-10 08:37:00,49,25.5,29.2,0,737,0,2,TRUE,NA,NA
76543,Gurugram SF 2,Superfast,12,FALSE,2023-09-10 07:16:00,2023-09-10 06:34:00,85,38.9,25.8,0,1387,11,13,TRUE,NA,NA
76543,Gurugram SF 2,Superfast,3,TRUE,2023-09-10 09:33:00,2023-09-10 09:02:00,0,24.1,23.6,146,2361,2,4,TRUE,Gurugram,5
ARMY12,Army Supply Special,Military,24,FALSE,2023-09-10 06:41:00,2023-09-10 09:20:00,46,31.0,22.4,0,871,23,25,TRUE,NA,NA
14789,Dayabasti Local,Passenger,11,FALSE,2023-09-10 10:10:00,2023-09-10 09:48:00,51,46.7,11.2,0,1467,10,12,TRUE,NA,NA
14789,Dayabasti Local,Passenger,3,FALSE,2023-09-10 09:50:00,2023-09-10 09:07:00,69,47.6,33.8,0,1673,2,4,TRUE,NA,NA
12015,Gurugram Superfast,Superfast,23,FALSE,2023-09-10 07:24:00,2023-09-10 08:38:00,48,49.9,40.4,0,636,22,24,TRUE,NA,NA
ARMY12,Army Supply Special,Military,1,FALSE,2023-09-10 08:19:00,2023-09-10 06:18:00,69,4.0,14.5,0,2363,0,2,TRUE,NA,NA
98765,Kirti-Sarai Passenger,Passenger,24,FALSE,2023-09-10 10:06:00,2023-09-10 06:39:00,97,28.4,22.8,0,1596,23,25,TRUE,NA,NA
MEDICAL1,Sanjeevani Medical Express,Medical,1,FALSE,2023-09-10 10:53:00,2023-09-10 07:20:00,77,16.3,33.5,0,2163,0,2,TRUE,NA,NA
22345,Old Delhi Passenger,Passenger,22,TRUE,2023-09-10 07:14:00,2023-09-10 09:43:00,0,28.3,15.1,202,699,21,23,TRUE,Delhi Sarai Rohilla,4
14789,Dayabasti Local,Passenger,19,TRUE,2023-09-10 07:40:00,2023-09-10 07:01:00,0,36.7,16.5,0,2119,18,20,TRUE,NA,NA
MEDICAL1,Sanjeevani Medical Express,Medical,9,FALSE,2023-09-10 09:25:00,2023-09-10 06:38:00,89,24.2,0.2,0,586,8,10,TRUE,NA,NA
14789,Dayabasti Local,Passenger,14,FALSE,2023-09-10 07:31:00,2023-09-10 08:46:00,44,4.5,23.9,0,853,13,15,TRUE,NA,NA
11223,Capital Express,Express,10,FALSE,2023-09-10 08:34:00,2023-09-10 09:19:00,88,19.6,37.6,0,1247,9,11,FALSE,NA,NA
12016,Delhi Sarai Rohilla Express,Express,7,FALSE,2023-09-10 09:33:00,2023-09-10 08:49:00,61,8.4,8.1,0,1773,6,8,TRUE,NA,NA
14567,Patel Nagar Passenger,Passenger,6,FALSE,2023-09-10 09:12:00,2023-09-10 09:08:00,70,49.5,27.1,0,1844,5,7,TRUE,NA,NA
MEDICAL2,Lifeline Express,Medical,13,FALSE,2023-09-10 08:32:00,2023-09-10 10:21:00,83,20.4,12.5,0,781,12,14,TRUE,NA,NA
MEDICAL1,Sanjeevani Medical Express,Medical,18,FALSE,2023-09-10 07:10:00,2023-09-10 07:13:00,86,16.3,16.8,0,1608,17,19,TRUE,NA,NA
MEDICAL1,Sanjeevani Medical Express,Medical,24,FALSE,2023-09-10 06:57:00,2023-09-10 06:38:00,49,9.3,28.1,0,580,23,25,TRUE,NA,NA
ARMY12,Army Supply Special,Military,3,FALSE,2023-09-10 08:53:00,2023-09-10 09:28:00,49,9.7,27.3,0,674,2,4,TRUE,NA,NA
98765,Kirti-Sarai Passenger,Passenger,6,FALSE,2023-09-10 10:19:00,2023-09-10 09:25:00,64,9.8,35.5,0,2427,5,7,TRUE,NA,NA
MEDICAL1,Sanjeevani Medical Express,Medical,15,FALSE,2023-09-10 07:52:00,2023-09-10 07:53:00,106,11.8,23.4,0,899,14,16,TRUE,NA,NA
76543,Gurugram SF 2,Superfast,2,TRUE,2023-09-10 07:02:00,2023-09-10 08:00:00,0,47.9,18.9,245,1505,1,3,TRUE,Gurugram,5
76543,Gurugram SF 2,Superfast,21,TRUE,2023-09-10 06:02:00,2023-09-10 08:21:00,0,7.2,20.1,86,2382,20,22,TRUE,Delhi Sarai Rohilla,2
22345,Old Delhi Passenger,Passenger,10,TRUE,2023-09-10 10:06:00,2023-09-10 09:40:00,0,33.6,32.5,236,1448,9,11,TRUE,Patel Nagar,2
22345,Old Delhi Passenger,Passenger,9,FALSE,2023-09-10 08:25:00,2023-09-10 06:31:00,75,38.1,28.4,0,413,8,10,TRUE,NA,NA
12016,Delhi Sarai Rohilla Express,Express,10,FALSE,2023-09-10 08:26:00,2023-09-10 07:08:00,44,25.8,19.8,0,1655,9,11,TRUE,NA,NA
14567,Patel Nagar Passenger,Passenger,10,FALSE,2023-09-10 09:27:00,2023-09-10 08:31:00,82,8.3,39.7,0,758,9,11,TRUE,NA,NA
ARMY24,Army Special,Military,8,FALSE,2023-09-10 09:10:00,2023-09-10 08:33:00,96,8.5,23.1,0,1284,7,9,FALSE,NA,NA
12015,Gurugram Superfast,Superfast,7,FALSE,2023-09-10 06:18:00,2023-09-10 09:57:00,100,46.8,15.9,0,2201,6,8,TRUE,NA,NA
MEDICAL2,Lifeline Express,Medical,10,FALSE,2023-09-10 08:57:00,2023-09-10 06:02:00,101,0.2,37.6,0,1708,9,11,TRUE,NA,NA
ARMY12,Army Supply Special,Military,12,TRUE,2023-09-10 07:14:00,2023-09-10 07:51:00,0,29.6,45.0,241,2468,11,13,TRUE,Patel Nagar,3
99999,Kirti Nagar Express,Express,3,FALSE,2023-09-10 09:02:00,2023-09-10 06:05:00,74,28.5,20.6,0,616,2,4,TRUE,NA,NA
ARMY24,Army Special,Military,19,FALSE,2023-09-10 09:43:00,2023-09-10 06:37:00,82,29.5,24.7,0,2471,18,20,FALSE,NA,NA
22345,Old Delhi Passenger,Passenger,15,FALSE,2023-09-10 07:32:00,2023-09-10 08:07:00,106,8.4,28.9,0,1671,14,16,TRUE,NA,NA
76543,Gurugram SF 2,Superfast,7,FALSE,2023-09-10 08:10:00,2023-09-10 07:27:00,95,1.5,17.6,0,709,6,8,TRUE,NA,NA
99999,Kirti Nagar Express,Express,7,FALSE,2023-09-10 10:43:00,2023-09-10 06:57:00,84,14.7,18.9,0,906,6,8,TRUE,NA,NA
ARMY12,Army Supply Special,Military,25,FALSE,2023-09-10 09:39:00,2023-09-10 11:00:00,109,45.3,17.4,0,1668,24,0,TRUE,NA,NA
11223,Capital Express,Express,14,FALSE,2023-09-10 07:40:00,2023-09-10 08:01:00,91,11.6,26.7,0,1291,13,15,FALSE,NA,NA
ARMY12,Army Supply Special,Military,22,FALSE,2023-09-10 10:16:00,2023-09-10 10:20:00,101,37.8,15.4,0,2305,21,23,TRUE,NA,NA
98765,Kirti-Sarai Passenger,Passenger,6,FALSE,2023-09-10 09:44:00,2023-09-10 06:34:00,64,6.7,8.8,0,444,5,7,TRUE,NA,NA
MEDICAL2,Lifeline Express,Medical,21,FALSE,2023-09-10 08:28:00,2023-09-10 06:15:00,56,3.8,1.8,0,1707,20,22,TRUE,NA,NA
14567,Patel Nagar Passenger,Passenger,6,FALSE,2023-09-10 07:30:00,2023-09-10 09:10:00,44,39.7,0.5,0,2415,5,7,TRUE,NA,NA
ARMY12,Army Supply Special,Military,18,FALSE,2023-09-10 08:57:00,2023-09-10 07:48:00,50,31.9,1.3,0,1285,17,19,TRUE,NA,NA
12016,Delhi Sarai Rohilla Express,Express,24,FALSE,2023-09-10 06:35:00,2023-09-10 06:55:00,97,20.2,11.8,0,2072,23,25,TRUE,NA,NA
14789,Dayabasti Local,Passenger,16,FALSE,2023-09-10 07:06:00,2023-09-10 07:21:00,91,30.2,38.5,0,2000,15,17,TRUE,NA,NA
11223,Capital Express,Express,16,FALSE,2023-09-10 06:56:00,2023-09-10 08:15:00,97,8.3,23.6,0,2091,15,17,FALSE,NA,NA
76543,Gurugram SF 2,Superfast,3,FALSE,2023-09-10 09:54:00,2023-09-10 09:08:00,95,8.0,3.3,0,2195,2,4,TRUE,NA,NA
76543,Gurugram SF 2,Superfast,1,FALSE,2023-09-10 06:30:00,2023-09-10 06:38:00,85,44.4,23.9,0,1561,0,2,TRUE,NA,NA
12015,Gurugram Superfast,Superfast,2,FALSE,2023-09-10 10:21:00,2023-09-10 07:20:00,57,31.4,16.2,0,617,1,3,TRUE,NA,NA
99999,Kirti Nagar Express,Express,11,FALSE,2023-09-10 10:01:00,2023-09-10 07:38:00,80,5.6,5.9,0,1695,10,12,TRUE,NA,NA
14789,Dayabasti Local,Passenger,11,FALSE,2023-09-10 06:12:00,2023-09-10 10:00:00,68,45.1,16.8,0,2126,10,12,TRUE,NA,NA
76543,Gurugram SF 2,Superfast,25,TRUE,2023-09-10 07:52:00,2023-09-10 06:02:00,0,43.2,2.7,199,891,24,0,TRUE,Delhi Sarai Rohilla,4
22345,Old Delhi Passenger,Passenger,19,FALSE,2023-09-10 06:43:00,2023-09-10 08:15:00,106,28.3,16.4,0,635,18,20,TRUE,NA,NA
12016,Delhi Sarai Rohilla Express,Express,9,FALSE,2023-09-10 09:55:00,2023-09-10 06:35:00,110,25.7,16.5,0,1966,8,10,TRUE,NA,NA
MEDICAL2,Lifeline Express,Medical,2,FALSE,2023-09-10 09:41:00,2023-09-10 08:46:00,56,2.5,9.6,0,1463,1,3,TRUE,NA,NA
ARMY12,Army Supply Special,Military,25,FALSE,2023-09-10 09:16:00,2023-09-10 08:54:00,76,6.7,20.4,0,2426,24,0,TRUE,NA,NA
